author_id,author_name,work_id,page_title,creation_date,raw_character_count,original_cleaned_character_count,cleaned_character_count,han_character_count,removed_character_count,metadata_removed_character_count,metadata_removed_block_count,paragraph_count,sentence_count,segmented_token_count,short_interaction_count,multi_interaction_count,full_pinyin_success_count,initial_pinyin_success_count,alignment_failure_count,original_script_distribution,script_distribution,opencc_changed_character_count,boundary_sequence_count,punctuation_boundary_count,latin_or_digit_boundary_count,whitespace_boundary_count,other_symbol_boundary_count,original_cleaned_sha256,simplified_cleaned_sha256
da-author-mscarlet-78b5e8fb,MScarlet,da-work-21694963,如何做出好吃的年糕，還有吃年糕之後有什麼效果,2014-03-10,1624,1625,1625,1408,0,0,0,1,50,869,868,720,1588,1588,0,traditional,simplified,412,148,145,7,20,0,c761a2114f291ba0bdd5db6231897802823b46a0c133b7eff1a3d9df6723ce1f,51c710cb3c6ced88d4017106515edb1ba25fbb503d2b29a2d8d9e0fc5bce67bb
da-author-mscarlet-78b5e8fb,MScarlet,da-work-22434446,2014年的新春之時,2014-05-30,4937,4938,4938,3546,0,0,0,9,181,2217,2216,1709,3925,3925,0,mixed,simplified,979,508,470,108,97,6,8963b701e45ad3f939397283616fb8d08fccc12a9dcedfbe67aa2c461c97e442,70135df5d0c80cef863aabe5d8cdff8b26acd3d2a30a833c6b8b46905580b038
da-author-mscarlet-78b5e8fb,MScarlet,da-work-23504963,讚美鸚鵡螺！,2014-08-31,2920,2921,2921,2165,0,0,0,5,72,1292,1291,1054,2345,2345,0,traditional,simplified,610,238,224,46,52,1,00518a8396258df5eeb4bfe78d5906f99791a2524804f47e093e4bfe44585329,4c892247c9a2b88af955a0378664fe8d12b287d672c7b3d2c94af4ab113aaa2c
da-author-mscarlet-78b5e8fb,MScarlet,da-work-23505019,剎那之旅,2014-08-31,5953,5954,5954,4654,0,0,0,9,148,2828,2827,2310,5137,5137,0,traditional,simplified,1246,517,454,113,108,0,a1754d6d57792148eb07db6a9d34f3b7fb5f76efc2ff57f4eb5d6237f9c8e1fe,57cdfad38801e08dbd7015a2df2992c43599c7d8b98707c20ad65fe740b40e27
da-author-mscarlet-78b5e8fb,MScarlet,da-work-26453694,英雄記：「幸運的」凡琴,2015-07-13,5721,5720,5720,4847,1,0,0,7,147,2929,2928,2429,5357,5357,0,traditional,simplified,1256,501,475,37,85,0,40af35f243376894036c264a7dd753fe917690c00aa0bac29753cd6be207e769,7797cfc0640070c002a2a723647d84f42f8d9337cbc113521ca2d803b7ee7eb4
da-author-mscarlet-78b5e8fb,MScarlet,da-work-27418987,真正的遺產,2015-09-07,10780,10781,10781,8025,0,0,0,12,317,4899,4898,3948,8846,8846,0,mixed,simplified,2316,952,865,213,174,0,91be5d11a47792dc4a724b171304241af792781a0d964c82e884a49e4c88f7c2,c428ad8fd70c899012cd484e411b82c6a4042b9b7485b0b711de31e4fe7d6453
da-author-mscarlet-78b5e8fb,MScarlet,da-work-43951662,醜響,2016-05-15,2538,2537,2537,2110,1,0,0,7,76,1309,1308,1079,2387,2387,0,traditional,simplified,578,229,220,11,69,0,b6ade775d83be014b5002525d88588fb36911e32a25d12708119cc1f341edf01,f97014731cb886098b84f352fa6c7bfda78299273e8fdcc3a67af87899838864
da-author-mscarlet-78b5e8fb,MScarlet,da-work-44056026,斯卡麗的完美玩梗教室,2016-05-23,4058,4057,4057,3295,1,0,0,9,98,2020,2019,1664,3683,3683,0,mixed,simplified,775,356,324,62,62,1,8eec25dd2b9c31c906d442df0d00c715db264fa69c63b7c0b40f6edce7056b7a,e6bdbeedf70c0c17f9ce729566629380394ba426464c6cd3d7d1bd8e884b5767
da-author-mscarlet-78b5e8fb,MScarlet,da-work-44199244,碎命眼鏡,2016-06-04,4494,4136,4136,3029,358,351,1,16,70,1745,1744,1408,3152,3152,0,mixed,simplified,1055,337,278,115,86,1,c7f7ae9142633d3e23f6d6fcecb01c83f6ba2d45a3ada914c49e033cb4d13d6c,3eb3d65218e0d0a94423bb48bc99c78087f5608f200445e37c5d6650f893b86a
da-author-mscarlet-78b5e8fb,MScarlet,da-work-44881272,湖中劍協議,2016-08-04,2387,2383,2383,1609,4,0,0,6,46,952,951,775,1726,1726,0,traditional,simplified,602,176,162,71,27,10,22e03fe0d227357a881d7fef0b62188374462282f23561c3760b7132aca615dc,c4d32568bc2230b5ac4b6a52350cffa713789c60ee28752759cd18c009781066
da-author-mscarlet-78b5e8fb,MScarlet,da-work-45055458,消逝的書中重生的數碼音樂奇幻,2016-08-17,4539,4538,4538,2836,1,0,0,6,77,1636,1635,1307,2942,2942,0,traditional,simplified,952,329,301,160,47,12,759fd37fcfaca5669131fb67e62d56ec4558b637f5f0c3a9c9d6fe7b44f44ecd,fac6a1298c232d4feabfc8ad1c0e1be750f765f4923f0402b4becb368872b044
da-author-mscarlet-78b5e8fb,MScarlet,da-work-47000857,孩子氣的戰爭,2017-01-22,2793,2788,2788,2164,5,0,0,15,109,1303,1302,1024,2326,2326,0,traditional,simplified,642,278,261,39,65,13,feccb7b41d0723fdc0728b171672542cd82ced84ccb87bbd10c9d4c8b4fbf4cd,f2a2f69a22cc0f3567c40f0cdffd797ad7bcdd3a7c76b41c776ad1d442780876
da-author-mscarlet-78b5e8fb,MScarlet,da-work-47235212,說個故事吧,2017-02-03,7720,7721,7721,6769,0,0,0,6,223,4199,4198,3533,7731,7731,0,traditional,simplified,1920,665,646,29,87,0,8c48dbf6377c1e0f9891a68702c9c32465b2045985d0a0693a258d2d6081799c,05e56b337d22b42313f7419c455bb0351e97e79aee0c75b18c5f39b13d73cc9b
da-author-mscarlet-78b5e8fb,MScarlet,da-work-47380043,告別樂土,2017-02-11,900,898,898,764,2,0,0,3,31,464,463,375,838,838,0,traditional,simplified,227,88,87,1,15,0,aa8defa7a55adaa5cac4080fd3a08b8b39a4892042152bfce5adcdac80bbe25e,559cc1db48aa454e94c1815fc18f7971a42e81a73aa48cbd4f3874956f899f2b
da-author-mscarlet-78b5e8fb,MScarlet,da-work-48595485,《展翅高飛》,2017-04-11,4180,4162,4162,3213,18,0,0,18,95,1889,1888,1567,3455,3455,0,mixed,simplified,1079,322,294,73,82,0,9f89346a35f11395f5a4c31c8ad4f33c2a8e2a5493482933c7c4a58977c6636f,5668817da77ac93e487fa17b6b905e799ef56ba2b853bbb4bfdef26a8842b22e
da-author-mscarlet-78b5e8fb,MScarlet,da-work-49032590,翻譯不只是塊蛋糕,2017-04-23,3895,3893,3893,2780,2,0,0,23,90,1666,1665,1349,3014,3014,0,mixed,simplified,752,317,290,43,84,2,368a15cb81310a42fcc7042ff1fd23310523e872e1a3ecce33e21e3010292aa7,201fc21813c8df068a1987de9a834156bc678e5de533bb51d9570828c8c7b434
da-author-agent-phage-bc08199e,Agent Phage,da-work-52130700,禁止访问,2017-07-16,9643,6451,6451,4222,3192,3176,1,20,118,2326,2325,1814,4139,4139,0,mixed,simplified,6,512,459,206,80,26,46f9cbabfa46441364ba9b203004558bd930103d2b718fc2e8eb1cbda31915cd,d033cb622ef14bc184102f1a6927ec3d20072b265d5bb48ea9a97a9fa6afa589
da-author-agent-phage-bc08199e,Agent Phage,da-work-52720697,在你读到这里时，我已经达到我的目标了,2017-08-04,3940,3752,3752,3158,188,186,1,28,142,1890,1889,1515,3404,3404,0,simplified,simplified,0,374,358,29,80,7,c751f2ebd647b2348f59b2cb0c14e7c415fcb0fc6a51490296f01e2f9b12d38c,c751f2ebd647b2348f59b2cb0c14e7c415fcb0fc6a51490296f01e2f9b12d38c
da-author-qblevi-494cde49,QBLevi,da-work-52911297,在你读到这里时，我已经退场了,2017-08-08,519,520,520,442,0,0,0,3,30,264,263,210,473,473,0,simplified,simplified,0,53,53,0,19,0,ecffa7a1579c6de907eeaf337e64f3b8bca036d503c4ec640070636d342b1169,ecffa7a1579c6de907eeaf337e64f3b8bca036d503c4ec640070636d342b1169
da-author-agent-phage-bc08199e,Agent Phage,da-work-53039189,人民管理制度,2017-08-11,2669,2608,2608,1714,61,61,1,6,60,987,986,799,1785,1785,0,simplified,simplified,0,188,168,81,20,5,71e4823bf45cbc17737613936404b04d0a1227936add969a346f511cba6304ee,71e4823bf45cbc17737613936404b04d0a1227936add969a346f511cba6304ee
da-author-agent-phage-bc08199e,Agent Phage,da-work-53132605,召回,2017-08-13,1301,1113,1113,944,188,186,1,3,48,583,582,464,1046,1046,0,simplified,simplified,0,119,119,1,21,0,ce2c84eaf1fa5164fbb2d81a7ad4227f7edeeca40be76336387c37855951bd6d,ce2c84eaf1fa5164fbb2d81a7ad4227f7edeeca40be76336387c37855951bd6d
da-author-agent-phage-bc08199e,Agent Phage,da-work-53171803,唯一,2017-08-14,1852,1667,1667,1397,185,186,1,1,55,835,834,690,1524,1524,0,simplified,simplified,0,144,140,10,17,1,201ad9044a196e624844c4f956a041e38a7a0393bae97c87e3406bd77358d6a5,201ad9044a196e624844c4f956a041e38a7a0393bae97c87e3406bd77358d6a5
da-author-agent-phage-bc08199e,Agent Phage,da-work-53239187,未铭记，何谈淡忘,2017-08-15,2220,2026,2026,1647,194,187,1,7,97,1018,1017,810,1827,1827,0,simplified,simplified,0,209,186,19,53,0,97ddc6d6fede4143a36ee41914561d71187b16278268ac6b4c751ed3ede316fa,97ddc6d6fede4143a36ee41914561d71187b16278268ac6b4c751ed3ede316fa
da-author-qblevi-494cde49,QBLevi,da-work-53608900,编年史正本,2017-08-23,2555,2550,2550,1818,5,0,0,11,79,1029,1028,772,1800,1800,0,simplified,simplified,0,257,218,81,62,14,6da32eb6e1a9afde5c27c084e54e482132ef3cb2b711060d772fe1ea90d86170,6da32eb6e1a9afde5c27c084e54e482132ef3cb2b711060d772fe1ea90d86170
da-author-qblevi-494cde49,QBLevi,da-work-53806893,天籁,2017-08-27,996,997,997,742,0,0,0,5,29,415,414,327,741,741,0,simplified,simplified,0,88,85,14,23,3,fa195f6e18820c2f5d61828292469962c8d2589e8981e56952f31fbc1ec97409,fa195f6e18820c2f5d61828292469962c8d2589e8981e56952f31fbc1ec97409
da-author-qblevi-494cde49,QBLevi,da-work-53908309,双雄会,2017-08-30,658,659,659,460,0,0,0,1,37,283,282,210,492,492,0,simplified,simplified,0,74,71,8,31,2,8eff87bad3d2f06226c5302db5908f0f4641b48700cac4202edde9f050448898,8eff87bad3d2f06226c5302db5908f0f4641b48700cac4202edde9f050448898
da-author-qblevi-494cde49,QBLevi,da-work-54073089,人类，已收容,2017-09-05,774,775,775,630,0,0,0,1,40,375,374,289,663,663,0,simplified,simplified,0,86,78,3,23,1,f7ddf31cdd20d42e791bf078b6996f0e8755a937088c2f1663dbc7766f3d70c8,f7ddf31cdd20d42e791bf078b6996f0e8755a937088c2f1663dbc7766f3d70c8
da-author-qblevi-494cde49,QBLevi,da-work-54321791,种太阳,2017-09-12,1677,1668,1668,1301,9,0,0,8,45,719,718,548,1266,1266,0,simplified,simplified,0,171,150,45,29,3,6b71f2389dc962b67a14d1c4fd11d846729058f323bdd09ab1ff3865b1b4cc0f,6b71f2389dc962b67a14d1c4fd11d846729058f323bdd09ab1ff3865b1b4cc0f
da-author-qblevi-494cde49,QBLevi,da-work-54366269,三倍的喵喵喵,2017-09-13,797,796,796,579,1,0,0,4,18,326,325,262,587,587,0,simplified,simplified,0,64,63,16,13,1,efa03282c655e554cbed3eccebbcfc8891a44f0b62ce65cdf87ddc926f388e8e,efa03282c655e554cbed3eccebbcfc8891a44f0b62ce65cdf87ddc926f388e8e
da-author-qblevi-494cde49,QBLevi,da-work-54403335,4K序曲：梦魇摄政红行动,2017-09-14,1241,1242,1242,1000,0,0,0,5,50,587,586,474,1060,1060,0,simplified,simplified,0,112,105,11,33,1,2c0e7f87377cc9d9cbaa4ab26e53b4cca1bf3ff93a5dcd12142762b5ec91668a,2c0e7f87377cc9d9cbaa4ab26e53b4cca1bf3ff93a5dcd12142762b5ec91668a
da-author-qblevi-494cde49,QBLevi,da-work-54524464,骑虎难下,2017-09-18,1785,1773,1773,1425,12,0,0,14,56,804,803,652,1455,1455,0,simplified,simplified,0,152,141,22,43,0,72271bf1f05df0922b49b29c4866c54c7c6d135cc7bd54d83c147d7431c948e3,72271bf1f05df0922b49b29c4866c54c7c6d135cc7bd54d83c147d7431c948e3
da-author-qblevi-494cde49,QBLevi,da-work-54597850,4K序曲：从今往后，直到永远,2017-09-20,902,873,873,718,29,0,0,1,34,418,417,345,762,762,0,simplified,simplified,0,72,65,8,29,0,4a87761f9f6964286881fe83db0e9a6388afd871db1031a66cd68b0c65f2d7c9,4a87761f9f6964286881fe83db0e9a6388afd871db1031a66cd68b0c65f2d7c9
da-author-agent-phage-bc08199e,Agent Phage,da-work-55905675,摧毁糖果屋,2017-10-22,4552,4176,4176,3139,376,373,1,14,179,1949,1948,1491,3439,3439,0,simplified,simplified,0,458,422,85,79,2,fc97971e7531b905a27799de520993cc66663fc859e1ede0ee0009d77a03f8cc,fc97971e7531b905a27799de520993cc66663fc859e1ede0ee0009d77a03f8cc
da-author-qblevi-494cde49,QBLevi,da-work-56213413,天下大吉,2017-10-30,1491,1492,1492,1189,0,0,0,5,70,690,689,497,1186,1186,0,simplified,simplified,1,192,190,0,34,0,568f0cdd83732038350f7dc47f0956f655e633a435fc3091ec7a08dfcf0e8885,76b0b4d9c78c9566f30dafd5210090e1bddffe757affde6baf8df647f1c4dd9a
da-author-qblevi-494cde49,QBLevi,da-work-56675203,无照经营专项整治行动,2017-11-10,1485,1485,1485,1119,0,0,0,5,74,649,648,499,1147,1147,0,simplified,simplified,0,150,137,31,46,3,a16f658b175663ede4dd71c4457701791a0ca0cb329c986bdef822d9384e932f,a16f658b175663ede4dd71c4457701791a0ca0cb329c986bdef822d9384e932f
da-author-qblevi-494cde49,QBLevi,da-work-56889366,主教之死,2017-11-17,1433,1431,1431,990,2,0,0,8,64,603,602,473,1075,1075,0,simplified,simplified,0,129,126,19,41,3,0ff2ec8bdab150f9c548bc90654e7c3ce6af8e544398a1840573bebacab2048e,0ff2ec8bdab150f9c548bc90654e7c3ce6af8e544398a1840573bebacab2048e
da-author-qblevi-494cde49,QBLevi,da-work-57115674,咕咚来了,2017-11-24,1705,1706,1706,1372,0,0,0,2,73,777,776,604,1380,1380,0,simplified,simplified,0,172,154,22,38,1,a683f0601f40933f7c794dedb8fa06d227f1e1f53dceee3327521d3a887fed55,a683f0601f40933f7c794dedb8fa06d227f1e1f53dceee3327521d3a887fed55
da-author-qblevi-494cde49,QBLevi,da-work-57678755,人类，收容失效,2017-12-12,2066,2067,2067,1720,0,0,0,2,99,991,990,788,1778,1778,0,simplified,simplified,0,203,194,14,38,0,b70257a46466ead5c92896110debe145559882dd005bd7171e490e1794a7354e,b70257a46466ead5c92896110debe145559882dd005bd7171e490e1794a7354e
da-author-qblevi-494cde49,QBLevi,da-work-58196932,大鲧陵,2017-12-25,3684,3668,3668,2788,16,0,0,20,107,1538,1537,1183,2720,2720,0,simplified,simplified,0,354,307,72,76,17,66688cf204092ef23e2041cdf233e5ff9fa2a81167c794a9637015a5f6608988,66688cf204092ef23e2041cdf233e5ff9fa2a81167c794a9637015a5f6608988
da-author-qblevi-494cde49,QBLevi,da-work-59516832,流浪地球,2018-01-01,1624,1624,1624,1309,0,0,0,9,63,785,784,621,1405,1405,0,simplified,simplified,0,163,140,10,66,1,f18af2451e51d6ec2b5b2e986ff12311f574bb339a1c889ab3c993094576851d,f18af2451e51d6ec2b5b2e986ff12311f574bb339a1c889ab3c993094576851d
da-author-qblevi-494cde49,QBLevi,da-work-64454665,资本论,2018-01-27,2147,2148,2148,1721,0,0,0,1,83,991,990,791,1781,1781,0,simplified,simplified,0,201,180,42,42,1,66c1143714a933b03f9e3876a0f76ecfcc466e92185f78f16ef2f9f210de21af,66c1143714a933b03f9e3876a0f76ecfcc466e92185f78f16ef2f9f210de21af
da-author-breaddddd-d9923f3d,breaddddd,da-work-65174448,过度包装,2018-02-09,3338,3325,3325,2152,13,0,0,22,75,1255,1254,950,2204,2204,0,simplified,simplified,0,305,256,98,51,16,50e4e3a71c94cd486474f5bc7f87298a5f5d800a443224a73c0b54d61b0397b5,50e4e3a71c94cd486474f5bc7f87298a5f5d800a443224a73c0b54d61b0397b5
da-author-mscarlet-78b5e8fb,MScarlet,da-work-65207530,隨筆：關於Site-██對於SCP-008的研究與「復生計劃」,2018-02-10,5495,5462,5462,4112,33,0,0,17,114,2503,2502,2033,4535,4535,0,traditional,simplified,1133,470,396,133,106,2,ff190db8f90f402fb4a35330070085f6e723b1a4f6e6ae6fb63ab338995ae76d,e7452e116d1de8bbb9606585b9bc2ef3f9b56c6134b599de437b81577785127d
da-author-agent-phage-bc08199e,Agent Phage,da-work-65220238,地球美食售货机,2018-02-10,1666,1606,1606,976,60,61,1,6,38,550,549,415,964,964,0,simplified,simplified,0,135,128,54,19,1,f08bffe29682cddb4c03cac56ab85dfdc99f7c30a6d538301e9268b01b65e45c,f08bffe29682cddb4c03cac56ab85dfdc99f7c30a6d538301e9268b01b65e45c
da-author-qblevi-494cde49,QBLevi,da-work-65317650,好评,2018-02-13,1013,1014,1014,873,0,0,0,3,46,501,500,406,906,906,0,simplified,simplified,0,94,92,5,32,0,404d5e511185b0396af954d8433f06f852a9bc1e7b27ab1ff9983b02c2a7fecd,404d5e511185b0396af954d8433f06f852a9bc1e7b27ab1ff9983b02c2a7fecd
da-author-qblevi-494cde49,QBLevi,da-work-65455858,除夕夜大作战,2018-02-15,1515,1516,1516,1240,0,0,0,3,80,736,735,584,1319,1319,0,simplified,simplified,0,152,144,11,36,0,5dd6b043ee766e316d4a71cb80eb0cf7fc253360d49d3b832dd275fca537bdb1,5dd6b043ee766e316d4a71cb80eb0cf7fc253360d49d3b832dd275fca537bdb1
da-author-breaddddd-d9923f3d,breaddddd,da-work-65465527,图表症,2018-02-15,120,113,113,45,7,0,0,9,1,23,22,12,34,34,0,simplified,simplified,0,11,7,5,9,1,961baed50278bface06cc16a9d8e0f3995495089e2247e2d6b259013a7e179d7,961baed50278bface06cc16a9d8e0f3995495089e2247e2d6b259013a7e179d7
da-author-agent-phage-bc08199e,Agent Phage,da-work-65472396,逝水的风沙,2018-02-15,2726,2540,2540,2223,186,187,1,12,111,1338,1337,1082,2419,2419,0,simplified,simplified,0,255,253,3,33,0,d961ab9e230565f83850efeefb6de1c94a63b95810f051114e90f719ec403292,d961ab9e230565f83850efeefb6de1c94a63b95810f051114e90f719ec403292
da-author-agent-phage-bc08199e,Agent Phage,da-work-65588644,沉的思念重的忆,2018-02-19,2950,2744,2744,1483,206,194,1,15,54,852,851,628,1479,1479,0,simplified,simplified,0,224,195,128,37,10,7ee72848add9f9bd38b2447ef5c62ca19f570fcb7bd55baf2110ab2ccd3ba8b8,7ee72848add9f9bd38b2447ef5c62ca19f570fcb7bd55baf2110ab2ccd3ba8b8
da-author-breaddddd-d9923f3d,breaddddd,da-work-65742004,回忆沙漠,2018-02-21,4758,4739,4739,2831,19,0,0,25,119,1645,1644,1222,2866,2866,0,simplified,simplified,0,423,386,154,73,29,dcfd371656ed83c8294aac888abb7d0817a1a1f804ed921506a3bd53f44b6074,dcfd371656ed83c8294aac888abb7d0817a1a1f804ed921506a3bd53f44b6074
da-author-re-spectators-464e4708,Re_spectators,da-work-66105575,扩散性缸中之脑,2018-02-28,1720,1655,1655,1042,65,0,0,13,33,600,599,493,1092,1092,0,simplified,simplified,0,107,99,36,17,6,f9f1de168c174792fb16afaa67289cdb5c46d8f791a3963b28b51ce7db57b25c,f9f1de168c174792fb16afaa67289cdb5c46d8f791a3963b28b51ce7db57b25c
da-author-qblevi-494cde49,QBLevi,da-work-66142500,崇祯秘史,2018-03-01,3051,3052,3052,2571,0,0,0,3,128,1473,1472,1126,2598,2598,0,simplified,simplified,0,346,344,1,53,0,b676bafa6c066b1b090b80d465bed863b940d631471f7347d587a80612f3ca7e,b676bafa6c066b1b090b80d465bed863b940d631471f7347d587a80612f3ca7e
da-author-re-spectators-464e4708,Re_spectators,da-work-66381882,五角场,2018-03-04,1879,1870,1870,1225,9,0,0,13,46,733,732,560,1292,1292,0,simplified,simplified,0,172,142,69,21,15,1e785fe799312c6f996e5fdbac0b7f08ca9ea4d2785aec7b97138f6be6c6a0e9,1e785fe799312c6f996e5fdbac0b7f08ca9ea4d2785aec7b97138f6be6c6a0e9
da-author-re-spectators-464e4708,Re_spectators,da-work-66450039,破碎的创世纪,2018-03-05,3655,3656,3656,3098,0,0,0,2,158,1858,1857,1517,3374,3374,0,simplified,simplified,0,341,336,15,59,0,376e38d168cd51f8952f404e0c28caafc0efa60a45327d6f5d99717ba3110d94,376e38d168cd51f8952f404e0c28caafc0efa60a45327d6f5d99717ba3110d94
da-author-re-spectators-464e4708,Re_spectators,da-work-66896600,Site-CN-13,2018-03-10,4113,4081,4081,2688,32,0,0,52,122,1600,1599,1274,2873,2873,0,simplified,simplified,0,325,267,125,75,28,daddce50e9eafe4eae6aa1d343b484548418298f7cd567e2112583e5d07382eb,daddce50e9eafe4eae6aa1d343b484548418298f7cd567e2112583e5d07382eb
da-author-breaddddd-d9923f3d,breaddddd,da-work-66936351,烘焙交响乐,2018-03-11,4874,4854,4854,2924,20,0,0,20,144,1683,1682,1272,2954,2954,0,simplified,simplified,0,411,391,144,72,7,52a8796827896bc0e6313301ae33c02f2b9bf11df22c40a69e1f10af9b411fba,52a8796827896bc0e6313301ae33c02f2b9bf11df22c40a69e1f10af9b411fba
da-author-re-spectators-464e4708,Re_spectators,da-work-66984978,SCP-CN-991,2018-03-12,11188,11185,11185,5900,3,0,0,97,220,3319,3318,2635,5953,5953,0,simplified,simplified,0,683,619,274,167,10,eed8ac69aafafc33ce444020bd67740e00d998519d925cabcf22fa684cf26625,eed8ac69aafafc33ce444020bd67740e00d998519d925cabcf22fa684cf26625
da-author-re-spectators-464e4708,Re_spectators,da-work-66985017,1999,2018-03-12,2537,2348,2348,1245,189,0,0,8,42,729,728,593,1321,1321,0,simplified,simplified,0,137,118,49,14,3,317f8df68693d15add4acf315c9d0cb1217891cab30392377867b294a20a4f56,317f8df68693d15add4acf315c9d0cb1217891cab30392377867b294a20a4f56
da-author-qblevi-494cde49,QBLevi,da-work-67086107,叄肆奇妙冒险第①话,2018-03-15,2309,2308,2308,1872,1,0,0,3,94,1094,1093,869,1962,1962,0,simplified,simplified,0,224,208,21,71,2,3ed18b0d757e608582b784083fe4c607c8ee6d5c2ef18a601ea5e7ada3f29919,3ed18b0d757e608582b784083fe4c607c8ee6d5c2ef18a601ea5e7ada3f29919
da-author-qblevi-494cde49,QBLevi,da-work-67086295,叄肆奇妙冒险第②话,2018-03-15,5336,5335,5335,4415,1,0,0,4,184,2712,2711,2258,4969,4969,0,simplified,simplified,0,453,420,51,104,4,82deb432af2e94f5932a88d9eaf7460302e437f2ff87c146c8a3b14e0ee7e426,82deb432af2e94f5932a88d9eaf7460302e437f2ff87c146c8a3b14e0ee7e426
da-author-agent-phage-bc08199e,Agent Phage,da-work-67619757,春眠不觉晓,2018-03-25,4589,4396,4396,3707,193,194,1,12,163,2232,2231,1824,4055,4055,0,simplified,simplified,0,407,396,25,63,0,2e644de5a8e4c0bc4ba6f4cacff27e18e85458e9e2f583a552e02ee2d3539140,2e644de5a8e4c0bc4ba6f4cacff27e18e85458e9e2f583a552e02ee2d3539140
da-author-mscarlet-78b5e8fb,MScarlet,da-work-67697906,四方桌仙,2018-03-25,7697,7686,7686,4886,11,0,0,32,203,3006,3005,2373,5378,5378,0,mixed,simplified,1526,632,600,152,165,65,ff2ace31401a03d6d7a22bdc8736cf59a1bd6dbaf95317d6d9cea1ec5713073a,fec4a05f9ab1ce0313cfba8dccedaf6c9494720bfadf47598a5b0806025dd3e7
da-author-breaddddd-d9923f3d,breaddddd,da-work-67753651,游戏机场,2018-03-26,5454,5451,5451,3818,3,0,0,34,176,2201,2200,1740,3940,3940,0,simplified,simplified,0,461,436,124,99,5,f831d3646918bd6eb15570fa0fda89dbb8ebb0517e8de585ebf1b36db79e0694,f831d3646918bd6eb15570fa0fda89dbb8ebb0517e8de585ebf1b36db79e0694
da-author-qblevi-494cde49,QBLevi,da-work-69986265,乌有星,2018-04-01,5781,5781,5781,4568,0,0,0,7,219,2602,2601,2098,4699,4699,0,simplified,simplified,0,503,483,70,110,0,accdec4b7f3a7c958351b1da122ecf2fefd077d1a89b1c4fc69995905165b428,accdec4b7f3a7c958351b1da122ecf2fefd077d1a89b1c4fc69995905165b428
da-author-qblevi-494cde49,QBLevi,da-work-69996711,DLC,2018-04-01,260,259,259,180,1,0,0,2,6,102,101,77,178,178,0,simplified,simplified,0,24,18,3,7,4,7e4590839b54a8d7bec93a25c589b33a1dca125e3ad6826b928cf0e156f94f37,7e4590839b54a8d7bec93a25c589b33a1dca125e3ad6826b928cf0e156f94f37
da-author-mscarlet-78b5e8fb,MScarlet,da-work-71697680,寂靜的音樂,2018-04-10,4188,4134,4134,2901,54,0,0,16,76,1725,1724,1413,3137,3137,0,traditional,simplified,904,312,272,85,69,11,c1e561f75587f751f829132dfa800ba41a24361f87642612abc24d024d6583a6,7f28c175856de0f0603ba3a81e3d124c500c7dff04fe89c3d5d414b48e950d0d
da-author-breaddddd-d9923f3d,breaddddd,da-work-72587967,美颜相机,2018-04-14,1911,1895,1895,1332,16,0,0,23,37,757,756,604,1360,1360,0,simplified,simplified,0,153,134,48,37,3,bc2447177772e457d96aa794b1c862d3806441a5aff21c1af5e8e1119d689293,bc2447177772e457d96aa794b1c862d3806441a5aff21c1af5e8e1119d689293
da-author-agent-phage-bc08199e,Agent Phage,da-work-72726577,液态现实稳定锚,2018-04-15,5816,5713,5713,4319,103,53,1,41,132,2484,2483,2063,4546,4546,0,simplified,simplified,0,421,393,114,75,14,598ecc8f46fd9e6a75bc7d269ed5b930185990c8920c106aa48ce274a87d8879,598ecc8f46fd9e6a75bc7d269ed5b930185990c8920c106aa48ce274a87d8879
da-author-agent-phage-bc08199e,Agent Phage,da-work-75311756,石化，墙中，混凝土,2018-05-06,4216,3949,3949,2550,267,194,1,49,88,1427,1426,1093,2519,2519,0,simplified,simplified,0,334,277,55,65,74,ca01f2ede09e1b232681f7d7417db843b66b4c6bb9b4f2bfee8cfc79d0537d58,ca01f2ede09e1b232681f7d7417db843b66b4c6bb9b4f2bfee8cfc79d0537d58
da-author-qblevi-494cde49,QBLevi,da-work-75381557,笑脸太阳,2018-05-07,3232,3226,3226,2446,6,0,0,27,97,1352,1351,1033,2384,2384,0,simplified,simplified,0,319,259,82,64,10,3ef63ea9f0f9b62eddaff7d9894f403ddf78f3931f2cd98e611c7e21f4ef380b,3ef63ea9f0f9b62eddaff7d9894f403ddf78f3931f2cd98e611c7e21f4ef380b
da-author-breaddddd-d9923f3d,breaddddd,da-work-75495595,旁白,2018-05-07,4906,4843,4843,3227,63,0,0,33,158,1998,1997,1563,3560,3560,0,simplified,simplified,0,435,418,124,91,34,8e3ee56ab3be46b5f216d43ecc762e837664ddbac5806be5c1f8b8f2af3fdeaa,8e3ee56ab3be46b5f216d43ecc762e837664ddbac5806be5c1f8b8f2af3fdeaa
da-author-agent-phage-bc08199e,Agent Phage,da-work-77150018,面条虫,2018-05-12,1766,1573,1573,1200,193,194,1,1,35,694,693,572,1265,1265,0,simplified,simplified,0,122,115,33,11,1,88476b9ceb782335c8eb581af525055fe97a80b59c6e324f49756a060c21f890,88476b9ceb782335c8eb581af525055fe97a80b59c6e324f49756a060c21f890
da-author-agent-phage-bc08199e,Agent Phage,da-work-77194250,公款旅游：周末购物,2018-05-13,4027,3830,3830,3213,197,194,1,20,151,1974,1973,1612,3585,3585,0,simplified,simplified,0,361,357,18,77,0,4ef005f379eb3ac56fdf13aee1b6f654932421640c433314755c833869c08979,4ef005f379eb3ac56fdf13aee1b6f654932421640c433314755c833869c08979
